# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
rde-4	WBGene00004326	T20G5.11.1	protein_coding	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
rec-8	WBGene00004333	W02A2.6a.1	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
rec-8	WBGene00004333	W02A2.6b.1	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
rec-8	WBGene00004333	W02A2.6c.1	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
ref-1	WBGene00004334	T01E8.2.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rei-1	WBGene00007270	C03C10.4.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
repo-1	WBGene00008683	F11A10.2.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ret-1	WBGene00004336	W06A7.3a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ret-1	WBGene00004336	W06A7.3a.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ret-1	WBGene00004336	W06A7.3b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ret-1	WBGene00004336	W06A7.3c.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ret-1	WBGene00004336	W06A7.3d.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ret-1	WBGene00004336	W06A7.3e.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ret-1	WBGene00004336	W06A7.3f.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ret-1	WBGene00004336	W06A7.3g.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ret-1	WBGene00004336	W06A7.3g.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ret-1	WBGene00004336	W06A7.3g.3	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rev-1	WBGene00014066	ZK675.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rfc-1	WBGene00004337	C54G10.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rfc-1	WBGene00004337	C54G10.2b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rfc-3	WBGene00004339	C39E9.13.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rfc-4	WBGene00004340	F31E3.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rfl-1	WBGene00004341	F11H8.1.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rfl-1	WBGene00004341	F11H8.1.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rfth-1	WBGene00022677	ZK180.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rfth-1	WBGene00022677	ZK180.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rfth-1	WBGene00022677	ZK180.3b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rfth-1	WBGene00022677	ZK180.3c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rga-4	WBGene00022286	Y75B7AL.4a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rga-4	WBGene00022286	Y75B7AL.4b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rga-4	WBGene00022286	Y75B7AL.4c.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rga-4	WBGene00022286	Y75B7AL.4d.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rga-4	WBGene00022286	Y75B7AL.4e.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rga-4	WBGene00022286	Y75B7AL.4f.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rga-4	WBGene00022286	Y75B7AL.4g.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rgs-4	WBGene00004347	Y38E10A.21a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs-4	WBGene00004347	Y38E10A.21b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs-4	WBGene00004347	Y38E10A.21b.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs-5	WBGene00004348	B0336.4a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs-5	WBGene00004348	B0336.4b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rgs-7	WBGene00004350	F56B6.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rgs-7	WBGene00004350	F56B6.2b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rgs-7	WBGene00004350	F56B6.2c.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rgs-7	WBGene00004350	F56B6.2d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rgs-7	WBGene00004350	F56B6.2e.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rha-2	WBGene00015525	C06E1.10.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rheb-1	WBGene00010038	F54C8.5.1	protein_coding	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
rib-1	WBGene00004360	F12F6.3a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rib-1	WBGene00004360	F12F6.3a.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rib-1	WBGene00004360	F12F6.3b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rib-1	WBGene00004360	F12F6.3b.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rib-2	WBGene00004361	K01G5.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rib-2	WBGene00004361	K01G5.6.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ric-8	WBGene00004367	Y69A2AR.2a.1	protein_coding	1	0	2	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1
ric-8	WBGene00004367	Y69A2AR.2b.1	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
ric-8	WBGene00004367	Y69A2AR.2c.1	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
ric-8	WBGene00004367	Y69A2AR.2d.1	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
rig-4	WBGene00004371	Y42H9B.2.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rig-4	WBGene00004371	Y42H9B.2.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rig-6	WBGene00016354	C33F10.5a	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rig-6	WBGene00016354	C33F10.5c.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
rig-6	WBGene00016354	C33F10.5c.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
rig-6	WBGene00016354	C33F10.5d.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
rilp-1	WBGene00007860	C32A3.3a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rilp-1	WBGene00007860	C32A3.3a.2	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rilp-1	WBGene00007860	C32A3.3a.3	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rilp-1	WBGene00007860	C32A3.3b.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3a.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3b.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3c.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3c.2	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rin-1	WBGene00008183	C48G7.3d.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3e.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3f.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3g.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3h.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3i.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3j.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
rin-1	WBGene00008183	C48G7.3k.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3l.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
rin-1	WBGene00008183	C48G7.3l.2	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
riok-2	WBGene00013688	Y105E8B.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
riok-3	WBGene00014012	ZK632.3.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
riok-3	WBGene00014012	ZK632.3.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rla-0	WBGene00004408	F25H2.10.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rla-1	WBGene00004409	Y37E3.7.1	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
rla-1	WBGene00004409	Y37E3.7.2	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
rla-1	WBGene00004409	Y37E3.7.3	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
rla-2	WBGene00004410	Y62E10A.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rla-2	WBGene00004410	Y62E10A.1.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rle-1	WBGene00010923	M142.6a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rle-1	WBGene00010923	M142.6c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rmd-1	WBGene00011501	T05G5.7a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rmd-1	WBGene00011501	T05G5.7a.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rmd-1	WBGene00011501	T05G5.7b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rmd-1	WBGene00011501	T05G5.7b.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rmd-3	WBGene00007190	B0491.3.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rme-8	WBGene00004378	F18C12.2a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rme-8	WBGene00004378	F18C12.2b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rncs-1	WBGene00023069	F55A4.9	lincRNA	0	0	0	10	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1
rnf-5	WBGene00004381	C16C10.7a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf-5	WBGene00004381	C16C10.7b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf-5	WBGene00004381	C16C10.7c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rnf-5	WBGene00004381	C16C10.7d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rnp-4	WBGene00004387	R07E5.14.1	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
rnp-4	WBGene00004387	R07E5.14.2	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
rnp-5	WBGene00004388	K02F3.11.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rnp-7	WBGene00004390	K04G7.10.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rnp-7	WBGene00004390	K04G7.10.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rnr-1	WBGene00004391	T23G5.1.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
rnr-1	WBGene00004391	T23G5.1.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
rnr-2	WBGene00004392	C03C10.3.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rnt-1	WBGene00004393	B0414.2.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rod-1	WBGene00018900	F55G1.4.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rod-1	WBGene00018900	F55G1.4.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rol-1	WBGene00004394	Y57A10A.11.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rol-3	WBGene00004395	C16D9.2.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rom-5	WBGene00004404	Y54E10A.14.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rop-1	WBGene00004405	C12D8.11.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rop-1	WBGene00004405	C12D8.11.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
row-1	WBGene00009508	F37D6.2a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
row-1	WBGene00009508	F37D6.2a.2	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
row-1	WBGene00009508	F37D6.2b.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
row-1	WBGene00009508	F37D6.2c.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
row-1	WBGene00009508	F37D6.2c.2	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rpa-1	WBGene00017546	F18A1.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpac-19	WBGene00010230	F58A4.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpac-19	WBGene00010230	F58A4.9.2	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpac-40	WBGene00019275	H43I07.2.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpb-10	WBGene00021347	Y37E3.3.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
rpb-2	WBGene00016140	C26E6.4.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpb-3	WBGene00007971	C36B1.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpb-7	WBGene00021845	Y54E10BR.6.1	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
rpc-2	WBGene00017300	F09F7.3.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
rpc-2	WBGene00017300	F09F7.3.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-1	WBGene00004412	Y71F9AL.13a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-1	WBGene00004412	Y71F9AL.13a.2	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-1	WBGene00004412	Y71F9AL.13b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-1	WBGene00004412	Y71F9AL.13b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-1	WBGene00004412	Y71F9AL.13b.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-1	WBGene00004412	Y71F9AL.13b.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-1	WBGene00004412	Y71F9AL.13b.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-1	WBGene00004412	Y71F9AL.13b.6	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-1	WBGene00004412	Y71F9AL.13b.7	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-1	WBGene00004412	Y71F9AL.13c	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-1	WBGene00004412	Y71F9AL.13d	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-11.1	WBGene00004422	T22F3.4a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-11.1	WBGene00004422	T22F3.4b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-11.1	WBGene00004422	T22F3.4b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-11.1	WBGene00004422	T22F3.4b.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-12	WBGene00004424	JC8.3a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3b	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-12	WBGene00004424	JC8.3c.7	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-13	WBGene00004425	C32E8.2a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-13	WBGene00004425	C32E8.2a.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-13	WBGene00004425	C32E8.2b	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-15	WBGene00004427	K11H12.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-16	WBGene00004428	M01F1.2.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-16	WBGene00004428	M01F1.2.2	protein_coding	0	1	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-17	WBGene00004429	Y48G8AL.8.1	protein_coding	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
rpl-20	WBGene00004432	E04A4.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-21	WBGene00004433	C14B9.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-22	WBGene00004434	C27A2.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-22	WBGene00004434	C27A2.2b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-23	WBGene00004435	B0336.10.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-23	WBGene00004435	B0336.10.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-23	WBGene00004435	B0336.10.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-27	WBGene00004441	C53H9.1.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-27	WBGene00004441	C53H9.1.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
rpl-29	WBGene00004443	B0513.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-29	WBGene00004443	B0513.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-3	WBGene00004414	F13B10.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-3	WBGene00004414	F13B10.2a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-3	WBGene00004414	F13B10.2b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-3	WBGene00004414	F13B10.2c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-3	WBGene00004414	F13B10.2d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-3	WBGene00004414	F13B10.2d.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rpl-30	WBGene00004444	Y106G6H.3a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
rpl-30	WBGene00004444	Y106G6H.3b	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
