# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
spe-48	WBGene00021771	Y51F10.10b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
spe-48	WBGene00021771	Y51F10.10c.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
spe-48	WBGene00021771	Y51F10.10d.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
spe-48	WBGene00021771	Y51F10.10e.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
spg-20	WBGene00019006	F57B10.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sph-1	WBGene00004979	F42G8.11.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sphk-1	WBGene00007918	C34C6.5a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sphk-1	WBGene00007918	C34C6.5b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sphk-1	WBGene00007918	C34C6.5b.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sphk-1	WBGene00007918	C34C6.5b.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sphk-1	WBGene00007918	C34C6.5b.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sphk-1	WBGene00007918	C34C6.5c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sphk-1	WBGene00007918	C34C6.5d.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spin-2	WBGene00008033	C39E9.10.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spin-4	WBGene00013739	Y111B2A.19a.1	protein_coding	0	0	0	8	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0
spin-4	WBGene00013739	Y111B2A.19a.2	protein_coding	0	0	0	8	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
spin-4	WBGene00013739	Y111B2A.19b.1	protein_coding	0	0	0	8	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
spk-1	WBGene00004980	B0464.5a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
spk-1	WBGene00004980	B0464.5a.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
spk-1	WBGene00004980	B0464.5b.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
spk-1	WBGene00004980	B0464.5b.2	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
spk-1	WBGene00004980	B0464.5c.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
spk-1	WBGene00004980	B0464.5c.2	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
spk-1	WBGene00004980	B0464.5c.3	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
spk-1	WBGene00004980	B0464.5d.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
spk-1	WBGene00004980	B0464.5d.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
spk-1	WBGene00004980	B0464.5d.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
spk-1	WBGene00004980	B0464.5d.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
spn-4	WBGene00004984	ZC404.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
spn-4	WBGene00004984	ZC404.8.2	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
spon-1	WBGene00006893	F10E7.4.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
spp-11	WBGene00004996	T25D10.3a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spp-11	WBGene00004996	T25D10.3b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spp-11	WBGene00004996	T25D10.3c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spp-15	WBGene00005000	C48E7.10.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
spp-16	WBGene00005001	F32D8.9.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
spp-23	WBGene00021335	Y34D9A.11.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spr-1	WBGene00005006	D1014.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
spr-2	WBGene00005007	C27B7.1a.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
spr-2	WBGene00005007	C27B7.1b.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
sprr-2	WBGene00009629	F42D1.3.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
spsb-1	WBGene00021597	Y46E12BL.4a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spsb-1	WBGene00021597	Y46E12BL.4b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spsb-1	WBGene00021597	Y46E12BL.4c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spsb-1	WBGene00021597	Y46E12BL.4d.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spsb-1	WBGene00021597	Y46E12BL.4e.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
spsb-1	WBGene00021597	Y46E12BL.4f.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
spsb-1	WBGene00021597	Y46E12BL.4f.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spsb-1	WBGene00021597	Y46E12BL.4g.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
spsb-1	WBGene00021597	Y46E12BL.4h.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
spsb-2	WBGene00021596	Y46E12BL.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
spt-16	WBGene00018849	F55A3.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sptl-1	WBGene00016020	C23H3.4a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sptl-1	WBGene00016020	C23H3.4b.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sqd-1	WBGene00022235	Y73B6BL.6a.1	protein_coding	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6a.2	protein_coding	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6a.3	protein_coding	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6a.4	protein_coding	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6a.5	protein_coding	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6a.6	protein_coding	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6a.7	protein_coding	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6a.8	protein_coding	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6b.1	protein_coding	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6b.2	protein_coding	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6b.3	protein_coding	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6b.4	protein_coding	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6b.5	protein_coding	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6b.6	protein_coding	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
sqd-1	WBGene00022235	Y73B6BL.6b.7	protein_coding	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
sqrd-1	WBGene00008538	F02H6.5a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sqrd-1	WBGene00008538	F02H6.5b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sqrd-1	WBGene00008538	F02H6.5c.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sqrd-1	WBGene00008538	F02H6.5d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sqrd-1	WBGene00008538	F02H6.5e.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sqrd-1	WBGene00008538	F02H6.5f.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sqt-2	WBGene00005017	C01B12.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sqt-3	WBGene00005018	F23H12.4a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sqt-3	WBGene00005018	F23H12.4b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sqv-1	WBGene00005019	D2096.4a.1	protein_coding	1	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
sqv-1	WBGene00005019	D2096.4b.1	protein_coding	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
sqv-1	WBGene00005019	D2096.4b.2	protein_coding	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
sqv-3	WBGene00005021	R10E11.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sqv-5	WBGene00005023	T24D1.1a.1	protein_coding	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sqv-5	WBGene00005023	T24D1.1b.1	protein_coding	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sqv-5	WBGene00005023	T24D1.1c.1	protein_coding	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sqv-6	WBGene00005024	Y50D4C.4a.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
sqv-6	WBGene00005024	Y50D4C.4a.2	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
sqv-6	WBGene00005024	Y50D4C.4b.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
sqv-6	WBGene00005024	Y50D4C.4c.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
sqv-8	WBGene00005026	ZK1307.5.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
sra-13	WBGene00005039	F49E12.5a.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
sra-13	WBGene00005039	F49E12.5b.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
sra-37	WBGene00005063	T21H8.2.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
sra-38	WBGene00005064	T21H8.3.1	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
sra-39	WBGene00005065	T21H8.4.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
srab-15	WBGene00020059	R13D11.5	pseudogene	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
srab-20	WBGene00020607	T20D4.1.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
srab-21	WBGene00020623	T20D4.18.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
srab-22	WBGene00020608	T20D4.2.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
srb-6	WBGene00005071	R05H5.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srb-7	WBGene00005072	F37C12.17.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
srb-9	WBGene00005074	F37C12.16	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
srbc-30	WBGene00015316	C02A12.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srbc-32	WBGene00015317	C02A12.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srbc-33	WBGene00044090	C02A12.10.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srbc-78	WBGene00007127	B0250.10.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srd-34	WBGene00005112	F32G8.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srd-49	WBGene00005127	R04B5.8.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
srd-55	WBGene00005133	K02A2.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sre-1	WBGene00005149	B0495.1.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
sre-23	WBGene00013957	ZK265.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sre-36	WBGene00008728	F13A7.13.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sre-37	WBGene00008839	F15A4.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sre-4	WBGene00011745	T13F2.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srg-16	WBGene00005173	F15A4.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srg-17	WBGene00005174	F15A4.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srg-45	WBGene00005202	C51F7.2.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
srg-69	WBGene00005226	F09E5.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srgp-1	WBGene00006406	F12F6.5a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srgp-1	WBGene00006406	F12F6.5b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srgp-1	WBGene00006406	F12F6.5c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srgp-1	WBGene00006406	F12F6.5d.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-115	WBGene00005334	Y61B8A.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-145	WBGene00005361	F26D2.4.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
srh-16	WBGene00005241	F55C5.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srh-18	WBGene00005243	C50B6.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srh-186	WBGene00005401	F36G9.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-201	WBGene00005412	R03H4.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srh-204	WBGene00005415	E03D2.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-214	WBGene00005424	T20B3.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srh-215	WBGene00005425	T20B3.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srh-237	WBGene00005444	T05E12.7a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srh-237	WBGene00005444	T05E12.7b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srh-247	WBGene00005453	C31B8.13.1	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
srh-249	WBGene00005455	C31B8.14	pseudogene	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-269	WBGene00005475	T03E6.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srh-28	WBGene00005251	ZC404.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-295	WBGene00005499	ZK1037.8.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-30	WBGene00005253	ZC404.12.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-306	WBGene00005510	Y49F6A.6	pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
srh-76	WBGene00005297	F26F12.6a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-76	WBGene00005297	F26F12.6b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-78	WBGene00005299	DC2.2.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
srh-80	WBGene00005301	DC2.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srh-80	WBGene00005301	DC2.1b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srh-89	WBGene00005310	F25E5.14.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-91	WBGene00005312	F25E5.11	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-92	WBGene00005313	F25E5.13.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srh-93	WBGene00005314	F25E5.15	pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
srh-95	WBGene00005315	F21H7.11.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
sri-10	WBGene00005522	C54E10.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sri-3	WBGene00005515	F36G9.10	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sri-32	WBGene00005544	T10D4.12.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sri-33	WBGene00005545	Y27F2A.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sri-5	WBGene00005517	F28D9.2a.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
sri-5	WBGene00005517	F28D9.2b.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
sri-6	WBGene00005518	T09E8.5a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sri-6	WBGene00005518	T09E8.5b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sri-63	WBGene00005575	F39E9.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srj-53	WBGene00005632	Y49C4A.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srp-7	WBGene00005648	F20D6.4a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
srp-7	WBGene00005648	F20D6.4b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
srp-7	WBGene00005648	F20D6.4c.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
srp-7	WBGene00005648	F20D6.4d.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
srp-8	WBGene00005649	F20D6.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srpa-68	WBGene00010097	F55C5.8.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srpr-2.1	WBGene00195016	ZC155.8	lincRNA	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
srpr-2.2	WBGene00195017	R144.15	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
srr-10	WBGene00005661	T05B11.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srr-2	WBGene00005653	T26H2.8.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
srr-9	WBGene00005660	T05B11.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srsx-25	WBGene00013375	Y62E10A.4a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srsx-25	WBGene00013375	Y62E10A.4b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srt-12	WBGene00017107	E03D2.4a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srt-12	WBGene00017107	E03D2.4b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srt-18	WBGene00019850	R03H4.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srt-41	WBGene00018114	F36H9.6.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
srt-42	WBGene00021599	Y46H3A.1a.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
srt-42	WBGene00021599	Y46H3A.1b.1	protein_coding	0	0	2	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
srt-47	WBGene00012770	Y41E3.12.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srt-73	WBGene00020288	T06C10.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
sru-7	WBGene00005670	C28C12.13.1	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
srw-113	WBGene00005860	ZK1037.9.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
srw-141	WBGene00005888	H27D07.2.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
srw-32	WBGene00005779	K03D7.11.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
srw-39	WBGene00005786	F19B2.3.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
srw-45	WBGene00005792	K03D7.10	pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
srw-47	WBGene00005794	K10G4.2	pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
srw-57	WBGene00005804	F36G9.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srw-6	WBGene00005753	H10D18.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
srw-7	WBGene00005754	R08F11.5.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
